icons,is_cre_manual,hqChart,intime,channelid,ctime,mtime,authoruid,level,vid,ipad_vid,video_time_length,categoryid,mediaid,templateid,productid,ext_0,ext_1,ext_2,ext_3,ext_4,docid,url,urls,wapurl,wapurls,wapsummary,title,stitle,summary,intro,author,commentid,video_id,keywords,media_name,columnid,subjectid,img,images,lids,oid,mlids,ext,important,comment_reply,comment_show,comment_total
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:30:02+08:00,31,2024-12-03 14:58:29+08:00,2024-12-03 15:30:01+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4858147,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyekxt4858147.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyekxt4858147.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxt4858147.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4858147.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4858147.d.html""]",,马斯克发文：美国“政府效率部”的最后一步是“自我删除”,,,来源：环球网 【环球网报道】美国当选总统特朗普宣布拟成立的“政府效率部”引发外界关注。当地时间12月2日，与马斯克拟共同领导“政府效率部”的美国企业家维韦克·拉马斯瓦米...,,cj:comos-ncyekxt4858147:0,,"马斯克,美国,环球网,特朗普,企业家",环球网,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/58/w640h218/20241203/a7a7-50c28ad50795657caa079055d6806d79.png', 'w': '640', 'h': '218', 't': '当地时间12月2日，马斯克转发并评论维韦克·拉马斯瓦米发布的帖文 图源：社交平台X'}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763643288,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:33:38+08:00,31,2024-12-03 14:58:22+08:00,2024-12-03 15:33:34+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4866057,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incyekxt4866057.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incyekxt4866057.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incyekxt4866057.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyekxt4866057.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyekxt4866057.d.html""]",,纽大金融学教授“带货”领涨美股的“Magnificent Seven”：逢低买入就对了,,,一位以拓宽金融市场估值体系而闻名全球的纽约大学金融学教授表示，美股市场的“七大科技巨头”（即“Magnificent Seven”）在股票市场调整期间是买入的绝佳时机...,,cj:comos-ncyekxt4866057:0,,"美股,特斯拉,标普500指数,马斯克",智通财经APP,"1840,1850,2000,2013,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/492/w1343h749/20241203/88e5-e84faa05058d3bbb2960a818980ea8f1.jpg', 'w': '1343', 'h': '749', 't': ''}]","295,746,747,1059,1082,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2674,2676,3076,3318",763646598,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:57:34+08:00,31,2024-12-03 14:57:30+08:00,2024-12-03 14:57:30+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4856816,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxt4856816.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxt4856816.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxt4856816.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxt4856816.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxt4856816.d.html""]",,报告：美国西北部地区面临雪荒 但未来情况有望缓解,,,美国西北部地区枯竭的积雪可能即将得到补充。该地区严重依赖积雪和融雪为水力发电水库提供水源。 从犹他州到华盛顿州，该地区横跨六个州，拥有全国最高的水电装机容量。,,cj:comos-ncyekxt4856816:0,,,环球市场播报,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/finance/transform/93/w550h343/20241203/b6d8-bda3124efa981b58f67a0604ad74bc87.png', 'w': '550', 'h': '343', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763642593,,1,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:38:32+08:00,31,2024-12-03 14:56:39+08:00,2024-12-03 15:38:22+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1640760,https://finance.sina.com.cn/stock/hkstock/hkstocknews/2024-12-03/doc-incyekxv1640760.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/hkstocknews\/2024-12-03\/doc-incyekxv1640760.shtml""]",https://finance.sina.cn/hkstock/ggyw/2024-12-03/detail-incyekxv1640760.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/ggyw\/2024-12-03\/detail-incyekxv1640760.d.html"",""http:\/\/finance.sina.cn\/hkstock\/ggyw\/2024-12-03\/detail-incyekxv1640760.d.html""]",,10万美元关山难过！比特币多头开始“自我怀疑”,,,随着比特币向10万美元迈进的势头逐渐减弱，多头开始对其涨势产生怀疑。 Cumberland Labs研究主管Chris Newhouse表示：“虽然我们看到了强大的机构买盘压力...,,cj:comos-ncyekxv1640760:0,,,智通财经APP,"1840,1850,2000,2017,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/750/w474h276/20241203/978a-2ea488f2fea8b37a5f799d3b82696c8a.jpg', 'w': '474', 'h': '276', 't': ''}]","295,746,747,1059,1082,1083,1084,1096,1131,1134,2509,2516,2517,2518,2519,2544,2546,2671,2672,2674,2676,3076,3318",763645375,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:54:52+08:00,31,2024-12-03 14:54:48+08:00,2024-12-03 14:54:48+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1632954,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxv1632954.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxv1632954.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxv1632954.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1632954.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1632954.d.html""]",,为解决“少子化”问题，韩国拟让70%奶爸休育儿假,,, 韩国总统下属的人口政策委员会周二公布了一项计划，到2030年，将有多达70%的父亲休育儿假，以加大力度应对该国紧迫的人口挑战。,,cj:comos-ncyekxv1632954:0,0,"韩国,人口危机,育儿假",环球市场播报,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763641888,,1,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:16:19+08:00,31,2024-12-03 14:52:43+08:00,2024-12-03 15:16:16+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4856401,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyekxt4856401.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyekxt4856401.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxt4856401.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4856401.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4856401.d.html""]",,马斯克：最后一步，“自我删除”,,,马斯克发文：美国“政府效率部”的最后一步是“自我删除” 美国当选总统特朗普宣布拟成立的“政府效率部”引发外界关注。当地时间12月2日...,,cj:comos-ncyekxt4856401:0,,"马斯克,美国,特朗普,企业家",环球网,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/70/w1007h663/20241203/763c-036cc226c789c6818852e14933135e8e.png', 'w': '1007', 'h': '663', 't': '马斯克 资料图\xa0图源：外媒'}, {'u': 'http://n.sinaimg.cn/sinakd20241203s/188/w737h251/20241203/aaa0-fa625fb5432a8d5292d4582ca230c0f2.png', 'w': '737', 'h': '251', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763642205,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:02:27+08:00,31,2024-12-03 14:50:14+08:00,2024-12-03 15:02:25+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1632190,https://finance.sina.com.cn/chanjing/gsnews/2024-12-03/doc-incyekxv1632190.shtml,"[""https:\/\/finance.sina.com.cn\/chanjing\/gsnews\/2024-12-03\/doc-incyekxv1632190.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxv1632190.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1632190.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1632190.d.html""]",,抖音副总裁否认回应钟睒睒传闻,,,12月3日，一则“抖音副总裁疑回应钟睒睒“的词条登上热搜，引起网友热议。 对此，抖音集团李亮回应称，“我只是谈自己对算法的看法，没有回应任何人，请不要以讹传讹。,,cj:comos-ncyekxv1632190:0,,"抖音,钟睒睒,算法,金融界",市场资讯,"1850,1908,1913",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,1081,1693,1694,2509,2516,2517,2519,2544,2671,3318",763643516,,1,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:03:11+08:00,31,2024-12-03 14:49:19+08:00,2024-12-03 15:03:10+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxp1633947,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyekxp1633947.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyekxp1633947.shtml""]",https://finance.sina.cn/china/gjcj/2024-12-03/detail-incyekxp1633947.d.html,"[""https:\/\/finance.sina.cn\/china\/gjcj\/2024-12-03\/detail-incyekxp1633947.d.html"",""http:\/\/finance.sina.cn\/china\/gjcj\/2024-12-03\/detail-incyekxp1633947.d.html""]",,美股—最大的泡沫？,,,来源：华尔街见闻 世界经济越来越单极化了？ 12月2日，财富管理和金融咨询公司洛克菲勒国际的主席Ruchir Sharma发文称，美股市场被过于高估了。,,cj:comos-ncyekxp1633947:0,,,市场资讯,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763641695,,1,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:28:33+08:00,31,2024-12-03 14:44:09+08:00,2024-12-03 15:28:30+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1651700,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxv1651700.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxv1651700.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxv1651700.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1651700.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1651700.d.html""]",,Stellantis与三星SDI电池合资工厂将获美国75.4亿美元贷款,,,盖世汽车讯 据报道，美国能源部在12月2日表示，该部门正计划向Stellantis和三星SDI的合资企业StarPlus Energy提供高达75.4亿美元的贷款...,,cj:comos-ncyekxv1651700:0,,"Stellantis,三星",市场资讯,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763650544,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:03:12+08:00,31,2024-12-03 14:43:06+08:00,2024-12-03 15:03:09+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4853049,https://finance.sina.com.cn/stock/hkstock/hkstocknews/2024-12-03/doc-incyekxt4853049.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/hkstocknews\/2024-12-03\/doc-incyekxt4853049.shtml""]",https://finance.sina.cn/hkstock/ggyw/2024-12-03/detail-incyekxt4853049.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/ggyw\/2024-12-03\/detail-incyekxt4853049.d.html"",""http:\/\/finance.sina.cn\/hkstock\/ggyw\/2024-12-03\/detail-incyekxt4853049.d.html""]",,耐克在新CEO领导下关闭虚拟运动鞋品牌RTFKT 2025年1月终止运营,,,全球最大的运动服装品牌耐克宣布将关闭其数字运动鞋子公司RTFKT，此举是新任首席执行官埃利奥特·希尔上任后业务重点调整的一部分。,,cj:comos-ncyekxt4853049:0,,"耐克,希尔,首席执行官,约翰",智通财经APP,"1840,1850,2000,2017,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,747,1059,1082,1083,1084,1096,1131,1134,2509,2516,2517,2518,2519,2544,2546,2671,2672,2674,2676,3076,3318",763639778,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:07:36+08:00,31,2024-12-03 14:42:06+08:00,2024-12-03 15:07:32+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1629693,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incyekxv1629693.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incyekxv1629693.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incyekxv1629693.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyekxv1629693.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyekxv1629693.d.html""]",,物联网公司Samsara(IOT.US)获分析师看好：全年每股收益有望增长143%,,,美国物联网公司Samsara将于周四美股盘后公布第三季度业绩。分析师目前预计，Samsara Q3每股收益将为4美分，与上年同期持平。此前，该公司报告的第二季度每股收益为5美分...,,cj:comos-ncyekxv1629693:0,,"分析师,物联网,每股收益,增幅",智通财经APP,"1840,1850,2000,2013,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,747,1059,1082,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2674,2676,3076,3318",763639499,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:41:05+08:00,31,2024-12-03 14:40:58+08:00,2024-12-03 14:41:04+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1628833,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxv1628833.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxv1628833.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxv1628833.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1628833.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1628833.d.html""]",,需求下降？消息称特斯拉Cybertruck停产三天,,,一份内部备忘录显示，当地时间周一，特斯拉通知德州奥斯汀工厂组装Cybertruck的工人，让他们在未来三天休息。 该备忘录称：“本周二、周三和周四（（12月3日至5日））...,,cj:comos-ncyekxv1628833:0,,"特斯拉,Cybertruck",环球市场播报,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763638874,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:57:18+08:00,31,2024-12-03 14:30:21+08:00,2024-12-03 14:57:14+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1630797,https://finance.sina.com.cn/roll/2024-12-03/doc-incyekxv1630797.shtml,"[""https:\/\/finance.sina.com.cn\/roll\/2024-12-03\/doc-incyekxv1630797.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxv1630797.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1630797.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1630797.d.html""]",,安邦不了局：一则判决牵出多个房企大佬,,,来源|凤凰网风财讯 作者|王婷婷 据第一财经12月2日报道，中国保险保障基金公司（简称“保险保障基金公司”）风险处置与法律事务部原总监...,,cj:comos-ncyekxv1630797:0,,"房企,房地产,吴小晖,金地集团",市场资讯,"1849,1850,1908,1913",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/0/w480h320/20241203/6d0d-5e5b0ad6de5f9a9821cd6fbb70c8f0b1.jpg', 'w': '480', 'h': '320', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/114/w640h274/20241203/e613-6288eafeef8bd130fb0fdb0413e3cd2d.jpg', 'w': '640', 'h': '274', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/320/w640h480/20241203/7706-9f770e315edcc0810fc36563138fe5cd.jpg', 'w': '640', 'h': '480', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/252/w660h392/20241203/d3a0-91108545aa82de850b15257f9d3348f1.jpg', 'w': '660', 'h': '392', 't': ''}, {'u': 'http://n.sinaimg.cn/spider20241203/731/w1080h451/20241203/d3ee-2f2d16ace9cde4b5e01a07f3d99c17f3.jpg', 'w': '1080', 'h': '451', 't': ''}]","295,1081,1693,1694,2509,2516,2517,2519,2544,2671,3318",763640170,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:31:11+08:00,31,2024-12-03 14:27:00+08:00,2024-12-03 14:31:08+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1625042,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyekxv1625042.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyekxv1625042.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxv1625042.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1625042.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1625042.d.html""]",,中国华能党组纪检组组长王利民履新中国移动董事、党组副书记,,,中国移动领导人员调整。 12月3日，据中国移动微信公众号，12月2日，中国移动通信集团有限公司召开领导班子（扩大）会议，通报了中央组织部有关决定：王利民同志任中国移动...,,cj:comos-ncyekxv1625042:0,,邮政,澎湃新闻,"1908,1913",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/783/w349h434/20241203/a044-ac4f985774478037d0aeb4a69ed16aae.jpg', 'w': '349', 'h': '434', 't': ''}]","295,1081,1693,1694,2509,2516,2519,2544,3318",763636298,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:46:34+08:00,31,2024-12-03 14:26:28+08:00,2024-12-03 14:46:30+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4848497,https://finance.sina.com.cn/stock/hkstock/ggscyd/2024-12-03/doc-incyekxt4848497.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/hkstock\/ggscyd\/2024-12-03\/doc-incyekxt4848497.shtml""]",https://finance.sina.cn/hkstock/gsxw/2024-12-03/detail-incyekxt4848497.d.html,"[""https:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyekxt4848497.d.html"",""http:\/\/finance.sina.cn\/hkstock\/gsxw\/2024-12-03\/detail-incyekxt4848497.d.html""]",,TechInsights：到2030年服务收入将推动智能家居市场规模达到1900亿美元,,, TechInsights预计，尽管通胀压力持续存在，全球经济背景也充满挑战，但2024年，全球智能家居设备、服务和安装费用的支出将同比增长7%，超过1250亿美元。,,cj:comos-ncyekxt4848497:0,,"智能家居,美元,智能家居设备,硬件",智通财经APP,"1840,1850,1908,2000,2013,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,747,1059,1081,1082,1083,1084,1131,1134,1693,2509,2516,2517,2518,2519,2544,2671,2672,2674,2676,3076,3318",763636529,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":""X.N"",""stockMarket"":""us"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:37:32+08:00,31,2024-12-03 14:25:17+08:00,2024-12-03 14:37:31+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4847594,https://finance.sina.com.cn/stock/relnews/us/2024-12-03/doc-incyekxt4847594.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/relnews\/us\/2024-12-03\/doc-incyekxt4847594.shtml""]",https://finance.sina.cn/stock/relnews/us/2024-12-03/detail-incyekxt4847594.d.html,"[""https:\/\/finance.sina.cn\/stock\/relnews\/us\/2024-12-03\/detail-incyekxt4847594.d.html"",""http:\/\/finance.sina.cn\/stock\/relnews\/us\/2024-12-03\/detail-incyekxt4847594.d.html""]",,美国钢铁收购案又遇波澜！特朗普：他将阻止这笔交易,,,财联社12月3日讯（编辑 周子意）美国当选总统唐纳德·特朗普周一（12月2日）重申了他反对新日铁收购美国钢铁的计划，并表示，他就任后一系列税收优惠和关税将使美国钢铁公司...,,cj:comos-ncyekxt4847594:0,,"日本,美国,特朗普,拜登",媒体滚动,"1840,1849,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/spider20241203/49/w636h213/20241203/8c94-59ccaa28afba0d3da108e647a84c40cc.png', 'w': '636', 'h': '213', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763636031,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 14:45:22+08:00,31,2024-12-03 14:24:00+08:00,2024-12-03 14:45:19+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1623845,https://finance.sina.com.cn/roll/2024-12-03/doc-incyekxv1623845.shtml,"[""https:\/\/finance.sina.com.cn\/roll\/2024-12-03\/doc-incyekxv1623845.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxv1623845.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1623845.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1623845.d.html""]",,韩国11月通胀不及预期，还要继续降息？,,,来源：华尔街见闻 韩国11月CPI同比上涨1.5%，高于上月1.3%，低于经济学家预测的1.7%。目前韩国出口放缓、国内需求疲软，低迷通胀数据将为央行在2025年进一步降息铺平道路。...,,cj:comos-ncyekxv1623845:0,,"韩国,降息,央行,通胀,经济学家",市场资讯,"1840,1849,1850,1966,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2487,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763635550,,,,,,
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:18:58+08:00,31,2024-12-03 14:22:22+08:00,2024-12-03 15:18:56+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4846153,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyekxt4846153.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyekxt4846153.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxt4846153.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4846153.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4846153.d.html""]",,亚马逊探索数据中心可持续运营新路径,,,来源：环球网 【环球网科技综合报道】12月3日消息，据外媒报道，亚马逊网络服务公司（AWS）与轨道材料公司（Orbital Materials）日前宣布达成一项为期多年的技术合作...,,cj:comos-ncyekxt4846153:0,,"环球网,亚马逊",环球网,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/239/w640h399/20241203/9027-98850975243c0817598a40c334e3349a.jpg', 'w': '640', 'h': '399', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763635116,,,,,,
